CH092	69.741259
CH089	68.585908
CH028	67.767324
CH091	66.065769
CH076	64.778100
CH088	64.535191
CH014	64.175840
CH090	62.985609
CH010	62.270823
CH055	61.941080
CH006	61.683391
CH093	60.066472
CH004	60.050122
CH009	59.942837
CH111	58.781697
CH005	58.770205
CH047	58.768674
CH075	58.473843
CH078	58.387373
CH087	58.208467
CH077	57.930001
CH036	57.750357
CH054	57.289352
CH017	57.192288
CH094	57.183083
CH039	57.108498
CH061	56.470759
CH074	56.391105
CH100	56.265995
CH015	56.128051
CH125	55.886251
CH050	55.779179
CH052	55.757025
CH069	55.735593
CH019	55.672897
CH051	55.492745
CH060	55.182404
CH007	55.043681
CH044	55.029497
CH048	54.852523
CH058	54.549700
CH084	54.442331
CH104	54.178455
CH008	54.057993
CH024	53.895786
CH131	53.827882
CH049	53.213844
CH072	52.836887
CH102	52.832524
CH073	52.670346
CH012	52.663085
CH022	52.600220
CH037	52.342670
CH101	52.333975
CH023	52.290615
CH025	52.272733
CH040	52.165301
CH099	52.065279
CH120	51.956311
CH057	51.945960
CH082	51.945959
CH130	51.895098
CH080	51.817371
CH020	51.471729
CH034	51.364732
CH128	51.276021
CH027	51.254163
CH002	51.174148
CH067	51.059274
CH031	50.888151
CH096	50.763497
CH127	50.589046
CH026	50.565784
CH018	50.264041
CH106	50.245122
CH053	50.110366
CH038	50.024447
CH030	49.822079
CH066	49.531490
CH132	49.484363
CH124	49.473500
CH046	49.364127
CH064	49.335051
CH081	49.201494
CH126	49.086728
CH035	49.000142
CH135	48.908591
CH065	48.842673
CH103	48.790883
CH134	48.550780
CH118	48.436800
CH119	48.356755
CH083	48.355624
CH068	48.241179
CH086	48.017867
CH016	47.920173
CH122	47.834256
CH011	47.720292
CH133	47.488597
CH129	47.400362
CH105	47.245390
CH116	47.099735
CH063	47.026992
CH029	46.851411
CH121	46.754501
CH095	46.702741
CH123	46.355693
CH114	46.131653
CH033	45.920690
CH107	45.503874
CH113	45.440485
CH110	45.347092
CH115	45.163313
CH062	45.147513
CH042	45.122078
CH070	44.987802
CH071	44.961007
CH013	44.722809
CH108	44.571910
CH098	44.228153
CH045	44.085169
CH079	44.008664
CH021	43.737134
CH085	43.654532
CH001	43.218714
CH041	42.586917
CH032	41.805509
CH138	41.673766
CH112	40.975209
CH097	40.433498
CH003	39.050754
CH059	38.543571
CH109	38.492756
CH117	37.472955
CH137	37.339068
CH056	35.670357
CH136	35.406576
CH043	34.323157
