CH087	69.683670
CH065	69.335129
CH088	68.336199
CH100	68.046284
CH138	67.230320
CH091	66.777074
CH056	65.828529
CH028	65.197339
CH047	65.165221
CH121	64.746487
CH046	64.513880
CH102	64.241613
CH052	63.357402
CH084	63.351412
CH066	63.218227
CH055	63.173748
CH003	62.889686
CH117	62.641801
CH064	62.402290
CH054	62.197717
CH103	62.026612
CH068	61.839889
CH089	61.719305
CH067	61.690860
CH073	60.950944
CH137	60.854551
CH090	60.648707
CH101	60.512081
CH116	60.496085
CH004	60.282475
CH094	60.281025
CH069	59.983685
CH115	59.933292
CH030	59.804898
CH080	59.378646
CH014	59.353155
CH128	58.553689
CH021	58.485081
CH002	58.369217
CH053	58.010612
CH032	57.884696
CH007	57.477522
CH017	57.382818
CH129	57.314146
CH136	57.018784
CH071	56.807725
CH092	56.733505
CH099	56.426954
CH019	56.408944
CH095	56.400359
CH015	56.298115
CH072	56.288509
CH104	56.245013
CH096	56.147533
CH058	56.007629
CH079	55.952127
CH070	55.368814
CH013	55.198752
CH034	55.121106
CH063	54.850128
CH083	54.232539
CH051	53.943916
CH113	53.429033
CH018	53.233006
CH118	53.082414
CH127	52.812943
CH011	52.703254
CH043	51.669630
CH124	51.562169
CH016	51.552188
CH027	51.317854
CH033	51.074083
CH075	50.880035
CH020	50.823658
CH111	50.746854
CH078	50.742586
CH042	50.347671
CH059	49.831346
CH010	49.611770
CH120	49.594816
CH105	48.875960
CH049	48.872775
CH022	48.782273
CH126	48.703706
CH114	48.189011
CH130	48.186039
CH037	47.670230
CH023	47.652856
CH061	47.438021
CH106	47.428820
CH060	47.077361
CH005	47.035738
CH001	46.848469
CH050	46.777405
CH012	46.758995
CH082	46.705413
CH098	46.437876
CH035	46.430663
CH093	46.360383
CH041	45.520463
CH031	44.814046
CH081	44.732273
CH108	44.445233
CH109	44.416261
CH110	44.395145
CH119	44.383152
CH038	44.041444
CH062	43.914984
CH085	43.844655
CH040	43.728045
CH029	43.642747
CH097	43.466731
CH086	43.423543
CH024	43.345114
CH006	43.269916
CH008	43.127441
CH122	42.801094
CH036	42.675211
CH125	41.937097
CH009	41.883611
CH076	41.835975
CH123	41.689826
CH026	41.578028
CH048	41.056805
CH074	41.019373
CH112	40.969117
CH025	40.211264
CH045	39.663120
CH044	39.500534
CH135	38.823885
CH107	38.796391
CH077	38.383945
CH131	38.171669
CH134	37.637871
CH039	37.425806
CH133	36.951034
CH057	34.859826
CH132	30.891711
