CH138	70.179890
CH135	70.130514
CH048	69.981164
CH133	68.426156
CH018	68.315503
CH128	68.172028
CH126	68.160437
CH020	68.143732
CH074	67.858796
CH130	66.460512
CH121	66.061865
CH131	65.961774
CH134	65.786610
CH136	65.738476
CH045	65.595596
CH050	65.519260
CH038	65.341700
CH127	65.146945
CH111	64.723847
CH019	64.536063
CH009	64.499151
CH030	64.392124
CH090	63.808187
CH052	63.802315
CH001	63.045660
CH017	62.943193
CH024	62.473721
CH039	62.332797
CH117	62.118402
CH010	61.952831
CH040	61.887306
CH132	61.633636
CH124	61.596705
CH137	61.572063
CH031	60.921007
CH046	60.755131
CH043	60.728616
CH051	60.497953
CH116	60.238833
CH049	59.883273
CH125	59.724738
CH115	59.430135
CH047	59.411222
CH094	59.384079
CH002	59.344636
CH008	59.213632
CH032	59.130553
CH037	58.710232
CH112	58.580782
CH029	58.481529
CH007	58.373265
CH075	58.306368
CH053	58.271559
CH089	58.266831
CH093	58.133586
CH092	57.898769
CH022	57.772676
CH003	57.770984
CH011	57.606148
CH023	57.555140
CH041	57.497461
CH109	57.313046
CH076	57.133488
CH101	56.924863
CH100	56.375000
CH025	56.040783
CH021	55.911465
CH026	55.642767
CH122	55.493776
CH077	55.464635
CH099	55.389513
CH068	55.273793
CH113	55.017108
CH118	54.698193
CH119	54.462599
CH054	54.066870
CH129	53.927767
CH062	53.888601
CH108	53.697947
CH102	52.674516
CH042	52.477433
CH083	52.472950
CH071	52.168513
CH084	51.159924
CH004	50.828275
CH070	50.620834
CH082	50.364704
CH027	50.187454
CH081	50.023081
CH079	49.973174
CH114	49.919611
CH055	49.851543
CH110	49.782915
CH013	49.694591
CH061	49.475235
CH087	49.373285
CH058	49.253600
CH034	48.928589
CH059	48.180985
CH014	48.172191
CH105	47.952005
CH107	47.772460
CH012	47.563650
CH044	47.530088
CH015	47.087628
CH065	47.033659
CH104	47.000781
CH091	46.976029
CH016	46.668131
CH073	46.537275
CH069	46.078277
CH006	45.939365
CH080	45.519248
CH067	45.376515
CH033	45.364795
CH096	45.178851
CH120	45.094652
CH103	44.064377
CH088	43.826394
CH056	43.434506
CH064	43.422400
CH123	43.297034
CH086	43.202289
CH035	42.856537
CH097	42.714962
CH066	42.430881
CH063	41.711790
CH072	41.265507
CH098	40.343523
CH060	39.818231
CH078	39.756034
CH057	39.594241
CH085	39.584385
CH005	38.949925
CH036	38.562958
CH028	37.307386
CH106	35.848669
CH095	34.245328
