CH089	48.658075
CH093	47.990566
CH092	46.549908
CH088	44.894846
CH094	44.127921
CH055	43.953405
CH077	43.855095
CH091	43.743679
CH014	43.475614
CH087	43.300942
CH090	43.009655
CH010	42.507537
CH076	42.473228
CH015	40.792128
CH028	39.763500
CH050	39.585983
CH004	39.575043
CH006	39.569590
CH060	39.376051
CH005	38.654759
CH058	38.579723
CH083	38.559954
CH078	38.301853
CH101	38.212191
CH018	38.190264
CH009	37.984999
CH024	37.884873
CH084	37.821503
CH048	37.820340
CH125	37.592688
CH049	37.579023
CH111	37.444414
CH124	37.389196
CH037	37.184842
CH095	37.129634
CH104	36.967113
CH075	36.954364
CH020	36.943269
CH030	36.831223
CH007	36.787833
CH036	36.778838
CH103	36.775255
CH067	36.578048
CH120	36.523511
CH072	36.480599
CH054	36.455083
CH052	36.370350
CH038	36.304761
CH046	36.261270
CH017	35.973878
CH022	35.264752
CH044	35.247694
CH027	35.121543
CH029	35.107793
CH047	34.971762
CH031	34.947975
CH102	34.947418
CH019	34.872377
CH051	34.722751
CH131	34.685619
CH011	34.640523
CH074	34.444959
CH096	34.429279
CH008	34.402119
CH069	34.190463
CH021	34.128911
CH002	33.958735
CH059	33.837569
CH040	33.734236
CH061	33.687900
CH039	33.664481
CH057	33.440457
CH023	33.434850
CH127	33.333428
CH110	33.308218
CH025	33.171219
CH080	33.039894
CH081	32.906263
CH033	32.840660
CH073	32.807499
CH062	32.778290
CH082	32.591503
CH100	32.476850
CH053	32.425388
CH098	32.372057
CH064	32.137355
CH113	32.109419
CH105	31.821740
CH045	31.804324
CH106	31.711662
CH119	31.642758
CH016	31.622345
CH026	31.621375
CH128	31.467686
CH066	31.197897
CH070	31.145460
CH079	31.116780
CH112	30.976135
CH109	30.970675
CH129	30.908206
CH086	30.771172
CH063	30.761020
CH012	30.733807
CH116	30.727284
CH115	30.657617
CH071	30.629119
CH126	30.509416
CH034	30.304759
CH133	30.158656
CH108	29.832363
CH097	29.772506
CH099	29.682643
CH118	29.347309
CH123	29.177795
CH013	29.042818
CH065	28.987446
CH107	28.967479
CH068	28.694061
CH042	28.687754
CH134	28.663120
CH122	28.434445
CH132	28.255545
CH117	28.038721
CH135	27.362678
CH041	27.133702
CH130	27.091204
CH035	26.940509
CH114	26.923343
CH085	26.749628
CH032	26.340419
CH043	26.197198
CH003	25.360031
CH056	24.988082
CH001	24.245439
CH121	24.036077
CH138	23.496319
CH137	21.529497
CH136	14.995206
